CLASS 2,EXPENSES,,,,,,,,,,,,,,,,,,
CLASS 3,ASSETS,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Sub-SubProgramme: Group of related interventions/outputs contributing to Programme,,,,,,,,,,,,,,,,,,,
Outcomes.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Department: Administrative units within the institutions that implement activities.,,,,,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2021/22 Approved Estimates,,,,,,,,,,,,,,,,,,
Programme 18 Development Plan Implementation,,,,,,,,,,,,,,,,,,,
,GoU,External Fin,Total,,,,,,,,,,,,,,,,
,"7,523,036",0,"7,523,036",,,,,,,,,,,,,,,,
,"7,523,036",0,"7,523,036",,,,,,,,,,,,,,,,
,"7,523,036",0,"7,523,036",,,,,,,,,,,,,,,,
Programme 15 Governance and Security,,,,,,,,,,,,,,,,,,,
,GoU,External Fin,Total,,,,,,,,,,,,,,,,
,"3,944,765",0,"3,944,765",,,,,,,,,,,,,,,,
,"49,005,165",0,"49,005,165",,,,,,,,,,,,,,,,
,"10,036,154",0,"10,036,154",,,,,,,,,,,,,,,,
,"71,015,444",0,"71,015,444",,,,,,,,,,,,,,,,
,"134,001,528",0,"134,001,528",,,,,,,,,,,,,,,,
,"124,115,409",0,"124,115,409",,,,,,,,,,,,,,,,
,"141,524,564",0,"141,524,564",,,,,,,,,,,,,,,,
,"131,638,445",0,"131,638,445",,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
"Sub-SubProgramme 01 Oversight, Monitoring and Evaluation & Inspectionof policies and programs",,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
"1,354,500","471,000","1,825,500",,,,,,,,,,,,,,,,,
"80,727",0,"80,727",,,,,,,,,,,,,,,,,
"31,536",0,"31,536",,,,,,,,,,,,,,,,,
"144,000",0,"144,000",,,,,,,,,,,,,,,,,
"4,125,145","1,050,684","5,175,829",,,,,,,,,,,,,,,,,
,,,,,"2,046,290",0,"2,046,290",,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,"253,750",0,"253,750",,,,,,,,,,,,
,,,,,"24,000",0,"24,000",,,,,,,,,,,,
,,,,,"123,870",0,"123,870",,,,,,,,,,,,
,,,,,"26,880",0,"26,880",,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,0,"11,961,895","11,961,895",,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,"93,780",0,"93,780",,,,,,,,,,,,
,,,,,"61,000",0,"61,000",,,,,,,,,,,,
,,,,,"2,629,570","11,961,895","14,591,465",,,,,,,,,,,,
,,,,,"17,688,173","24,074,984","41,763,157",,,,,,,,,,,,
Capital Purchases,GoU Dev't,External Fin,AIA,Total,GoU Dev't,External Fin,Total,,,,,,,,,,,,
0,"60,000","60,000",,,,,,,,,,,,,,,,,
0,"400,000","400,000",,,,,,,,,,,,,,,,,
0,"27,500","27,500",,,,,,,,,,,,,,,,,
0,"18,000","18,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"350,000","350,000",,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,"895,500","895,500",,,,,,,,,,,,,,,,,
"163,138","3,630,085","3,793,223",,,,,,,,,,,,,,,,,
"163,138","3,630,085","3,793,223",,,,,,,,,,,,,,,,,
"163,138","3,630,085","3,793,223",,,,,,,,,,,,,,,,,
0,"84,000","84,000",,,,,,,,,,,,,,,,,
0,"120,000","120,000",,,,,,,,,,,,,,,,,
0,"160,000","160,000",,,,,,,,,,,,,,,,,
0,"230,600","230,600",,,,,,,,,,,,,,,,,
0,"4,125","4,125",,,,,,,,,,,,,,,,,
0,"59,864","59,864",,,,,,,,,,,,,,,,,
0,"33,000","33,000",,,,,,,,,,,,,,,,,
0,"691,589","691,589",,,,,,,,,,,,,,,,,
"273,151","1,522,229","1,795,380",,,,,,,,,,,,,,,,,
"273,151","1,522,229","1,795,380",,,,,,,,,,,,,,,,,
"273,151","1,522,229","1,795,380",,,,,,,,,,,,,,,,,
0,"15,000","15,000",,,,,,,,,,,,,,,,,
0,"100,000","100,000",,,,,,,,,,,,,,,,,
0,"60,000","60,000",,,,,,,,,,,,,,,,,
0,"28,000","28,000",,,,,,,,,,,,,,,,,
0,"24,000","24,000",,,,,,,,,,,,,,,,,
0,"2,000","2,000",,,,,,,,,,,,,,,,,
0,"160,000","160,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"120,000","120,000",,,,,,,,,,,,,,,,,
0,"100,000","100,000",,,,,,,,,,,,,,,,,
0,"95,000","95,000",,,,,,,,,,,,,,,,,
0,"37,182","37,182",,,,,,,,,,,,,,,,,
"219,968","1,251,182","1,471,150",,,,,,,,,,,,,,,,,
,,,,,"15,000",0,"15,000",,,,,,,,,,,,
,,,,,"105,000",0,"105,000",,,,,,,,,,,,
,,,,,0,"110,000","110,000",,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,"120,000","110,000","230,000",,,,,,,,,,,,
,,,,,"1,393,918","110,000","1,503,918",,,,,,,,,,,,
,,,,,"1,393,918","110,000","1,503,918",,,,,,,,,,,,
,,,,,"1,393,918","110,000","1,503,918",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"9,371,801","2,834,923","12,206,724",,,,,,,,,,,,
,,,,,"9,371,801","2,834,923","12,206,724",,,,,,,,,,,,
Sub-SubProgrammme 10 Development Policy and Investment Promotion,,,,,,,,,,,,,,,,,,,
0,"162,300","162,300",,,,,,,,,,,,,,,,,
0,"70,000","70,000",,,,,,,,,,,,,,,,,
0,"120,000","120,000",,,,,,,,,,,,,,,,,
0,"50,000","50,000",,,,,,,,,,,,,,,,,
0,"49,000","49,000",,,,,,,,,,,,,,,,,
0,"14,000","14,000",,,,,,,,,,,,,,,,,
0,"25,270","25,270",,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
0,"140,000","140,000",,,,,,,,,,,,,,,,,
0,"150,468","150,468",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"179,730","179,730",,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
"182,730","990,768","1,173,498",,,,,,,,,,,,,,,,,
0,"7,470,000","7,470,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"7,470,000","7,470,000",,,,,,,,,,,,,,,,,
0,"2,030,000","2,030,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"2,030,000","2,030,000",,,,,,,,,,,,,,,,,
0,"2,700,000","2,700,000",,,,,,,,,,,,,,,,,
0,"2,700,000","2,700,000",,,,,,,,,,,,,,,,,
0,"12,200,000","12,200,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"250,000","250,000",,,,,,,,,,,,,,,,,
0,"200,000","200,000",,,,,,,,,,,,,,,,,
0,"160,000","160,000",,,,,,,,,,,,,,,,,
0,"30,000","30,000",,,,,,,,,,,,,,,,,
0,"150,000","150,000",,,,,,,,,,,,,,,,,
0,"24,000","24,000",,,,,,,,,,,,,,,,,
0,"4,750,800","4,750,800",,,,,,,,,,,,,,,,,
0,"310,000","310,000",,,,,,,,,,,,,,,,,
0,"34,000","34,000",,,,,,,,,,,,,,,,,
0,"24,000","24,000",,,,,,,,,,,,,,,,,
0,"4,972,800","4,972,800",,,,,,,,,,,,,,,,,
0,"3,543,361","3,543,361",,,,,,,,,,,,,,,,,
0,"732,970","732,970",,,,,,,,,,,,,,,,,
0,"43,200","43,200",,,,,,,,,,,,,,,,,
0,"51,200","51,200",,,,,,,,,,,,,,,,,
0,"30,000","30,000",,,,,,,,,,,,,,,,,
0,"30,000","30,000",,,,,,,,,,,,,,,,,
0,"15,336,331","15,336,331",,,,,,,,,,,,,,,,,
0,"15,336,331","15,336,331",,,,,,,,,,,,,,,,,
0,"109,800","109,800",,,,,,,,,,,,,,,,,
0,"12,036","12,036",,,,,,,,,,,,,,,,,
0,"70,000","70,000",,,,,,,,,,,,,,,,,
0,"9,000","9,000",,,,,,,,,,,,,,,,,
0,"17,000","17,000",,,,,,,,,,,,,,,,,
0,"10,000","10,000",,,,,,,,,,,,,,,,,
0,"14,914","14,914",,,,,,,,,,,,,,,,,
0,"15,300","15,300",,,,,,,,,,,,,,,,,
0,"133,200","133,200",,,,,,,,,,,,,,,,,
,,,,,0,"4,000","4,000",,,,,,,,,,,,
,,,,,0,"137,295","137,295",,,,,,,,,,,,
,,,,,0,"905,165","905,165",,,,,,,,,,,,
,,,,,0,"24,000","24,000",,,,,,,,,,,,
,,,,,0,"100,000","100,000",,,,,,,,,,,,
,,,,,0,"33,720","33,720",,,,,,,,,,,,
,,,,,0,"22,500","22,500",,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,0,"1,617,930","1,617,930",,,,,,,,,,,,
,,,,,0,"1,617,930","1,617,930",,,,,,,,,,,,
Outputs Funded,GoU Dev't,External Fin,AIA,Total,GoU Dev't,External Fin,Total,,,,,,,,,,,,
,,,,,0,"181,657","181,657",,,,,,,,,,,,
,,,,,0,"179,779","179,779",,,,,,,,,,,,
,,,,,0,"350,000","350,000",,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,0,"60,000","60,000",,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,0,"771,436","771,436",,,,,,,,,,,,
,,,,,"190,554","3,869,327","4,059,881",,,,,,,,,,,,
Outputs Funded,Wage,Non Wage,AIA,Total,Wage,Non Wage,Total,,,,,,,,,,,,
0,"157,242,181","157,242,181",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"85,500,000","85,500,000",,,,,,,,,,,,,,,,,
0,"5,000,000","5,000,000",,,,,,,,,,,,,,,,,
0,"1,500,000","1,500,000",,,,,,,,,,,,,,,,,
0,"2,371,157","2,371,157",,,,,,,,,,,,,,,,,
0,"600,000","600,000",,,,,,,,,,,,,,,,,
0,"2,666,414","2,666,414",,,,,,,,,,,,,,,,,
0,"7,174,610","7,174,610",,,,,,,,,,,,,,,,,
0,"2,430,000","2,430,000",,,,,,,,,,,,,,,,,
0,"50,000,000","50,000,000",,,,,,,,,,,,,,,,,
0,"157,242,181","157,242,181",,,,,,,,,,,,,,,,,
"444,570","1,672,429","2,116,998",,,,,,,,,,,,,,,,,
"20,000","20,000","40,000",,,,,,,,,,,,,,,,,
"80,000","80,000","160,000",,,,,,,,,,,,,,,,,
"20,000","20,000","40,000",,,,,,,,,,,,,,,,,
"198,000","252,000","450,000",,,,,,,,,,,,,,,,,
"248,500","101,500","350,000",,,,,,,,,,,,,,,,,
"60,000","60,000","120,000",,,,,,,,,,,,,,,,,
"30,000","30,000","60,000",,,,,,,,,,,,,,,,,
"20,000","20,000","40,000",,,,,,,,,,,,,,,,,
"20,000","60,000","80,000",,,,,,,,,,,,,,,,,
"400,000",0,"400,000",,,,,,,,,,,,,,,,,
"30,000",0,"30,000",,,,,,,,,,,,,,,,,
0,"40,000","40,000",,,,,,,,,,,,,,,,,
"81,200","498,800","580,000",,,,,,,,,,,,,,,,,
0,"300,000","300,000",,,,,,,,,,,,,,,,,
"150,500","199,500","350,000",,,,,,,,,,,,,,,,,
"100,000","100,000","200,000",,,,,,,,,,,,,,,,,
"150,000","100,000","250,000",,,,,,,,,,,,,,,,,
"29,700","80,300","110,000",,,,,,,,,,,,,,,,,
"19,653","15,347","35,000",,,,,,,,,,,,,,,,,
"2,102,123","3,649,875","5,751,998",,,,,,,,,,,,,,,,,
0,"137,750","137,750",,,,,,,,,,,,,,,,,
0,"40,000","40,000",,,,,,,,,,,,,,,,,
0,"4,000","4,000",,,,,,,,,,,,,,,,,
0,"6,000","6,000",,,,,,,,,,,,,,,,,
0,"24,000","24,000",,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,"12,000","12,000",,,,,,,,,,,,,,,,,
0,"50,000","50,000",,,,,,,,,,,,,,,,,
0,"1,000","1,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"120,000","120,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"87,750","87,750",,,,,,,,,,,,,,,,,
0,"15,000","15,000",,,,,,,,,,,,,,,,,
0,"4,000","4,000",,,,,,,,,,,,,,,,,
0,"521,500","521,500",,,,,,,,,,,,,,,,,
"102,255","1,266,970","1,369,225",,,,,,,,,,,,,,,,,
"102,255","1,266,970","1,369,225",,,,,,,,,,,,,,,,,
"102,255","1,266,970","1,369,225",,,,,,,,,,,,,,,,,
0,"100,000","100,000",,,,,,,,,,,,,,,,,
0,"33,350","33,350",,,,,,,,,,,,,,,,,
0,"40,000","40,000",,,,,,,,,,,,,,,,,
0,"4,000","4,000",,,,,,,,,,,,,,,,,
0,"24,000","24,000",,,,,,,,,,,,,,,,,
0,"26,000","26,000",,,,,,,,,,,,,,,,,
0,"12,000","12,000",,,,,,,,,,,,,,,,,
0,"1,000","1,000",,,,,,,,,,,,,,,,,
0,"82,000","82,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"60,000","60,000",,,,,,,,,,,,,,,,,
0,"17,300","17,300",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"399,650","399,650",,,,,,,,,,,,,,,,,
"93,533","1,169,700","1,263,233",,,,,,,,,,,,,,,,,
"93,533","1,169,700","1,263,233",,,,,,,,,,,,,,,,,
"93,533","1,169,700","1,263,233",,,,,,,,,,,,,,,,,
"162,722",0,"162,722",,,,,,,,,,,,,,,,,
0,"50,000","50,000",,,,,,,,,,,,,,,,,
0,"12,000","12,000",,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,"50,000","50,000",,,,,,,,,,,,,,,,,
0,"36,000","36,000",,,,,,,,,,,,,,,,,
0,"2,000","2,000",,,,,,,,,,,,,,,,,
0,"5,000","5,000",,,,,,,,,,,,,,,,,
0,"120,000","120,000",,,,,,,,,,,,,,,,,
0,"25,000","25,000",,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,"60,000","60,000",,,,,,,,,,,,,,,,,
"162,722","420,000","582,722",,,,,,,,,,,,,,,,,
0,"1,196,829","1,196,829",,,,,,,,,,,,,,,,,
0,"50,000","50,000",,,,,,,,,,,,,,,,,
0,"60,323","60,323",,,,,,,,,,,,,,,,,
0,"14,210","14,210",,,,,,,,,,,,,,,,,
0,"7,644","7,644",,,,,,,,,,,,,,,,,
0,"1,376","1,376",,,,,,,,,,,,,,,,,
0,"30,000","30,000",,,,,,,,,,,,,,,,,
0,"120,000","120,000",,,,,,,,,,,,,,,,,
0,"220,000","220,000",,,,,,,,,,,,,,,,,
0,"1,673,470","1,673,470",,,,,,,,,,,,,,,,,
0,"300,000","300,000",,,,,,,,,,,,,,,,,
0,"436,000","436,000",,,,,,,,,,,,,,,,,
0,"500,000","500,000",,,,,,,,,,,,,,,,,
0,"100,000","100,000",,,,,,,,,,,,,,,,,
0,"289,890","289,890",,,,,,,,,,,,,,,,,
0,"48,000","48,000",,,,,,,,,,,,,,,,,
0,"91,352","91,352",,,,,,,,,,,,,,,,,
0,"236,994","236,994",,,,,,,,,,,,,,,,,
0,"100,000","100,000",,,,,,,,,,,,,,,,,
0,"11,987","11,987",,,,,,,,,,,,,,,,,
0,"108,901","108,901",,,,,,,,,,,,,,,,,
0,"2,751","2,751",,,,,,,,,,,,,,,,,
0,"25,000","25,000",,,,,,,,,,,,,,,,,
0,"120,000","120,000",,,,,,,,,,,,,,,,,
0,"289,556","289,556",,,,,,,,,,,,,,,,,
0,"2,264,526","2,264,526",,,,,,,,,,,,,,,,,
0,"25,000","25,000",,,,,,,,,,,,,,,,,
0,"75,000","75,000",,,,,,,,,,,,,,,,,
0,"17,787","17,787",,,,,,,,,,,,,,,,,
0,"20,000","20,000",,,,,,,,,,,,,,,,,
0,"200,000","200,000",,,,,,,,,,,,,,,,,
0,"100,000","100,000",,,,,,,,,,,,,,,,,
0,"3,500,000","3,500,000",,,,,,,,,,,,,,,,,
0,"240,000","240,000",,,,,,,,,,,,,,,,,
0,"704,126","704,126",,,,,,,,,,,,,,,,,
0,"343,802","343,802",,,,,,,,,,,,,,,,,
0,"370,026","370,026",,,,,,,,,,,,,,,,,
0,"50,000","50,000",,,,,,,,,,,,,,,,,
0,"208,000","208,000",,,,,,,,,,,,,,,,,
0,"17,062","17,062",,,,,,,,,,,,,,,,,
0,"80,001","80,001",,,,,,,,,,,,,,,,,
0,"100,000","100,000",,,,,,,,,,,,,,,,,
0,"300,000","300,000",,,,,,,,,,,,,,,,,
0,"50,000","50,000",,,,,,,,,,,,,,,,,
0,"9,651,870","9,651,870",,,,,,,,,,,,,,,,,
0,"60,000","60,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"30,000","30,000",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"400,000","400,000",,,,,,,,,,,,,,,,,
0,"160,000","160,000",,,,,,,,,,,,,,,,,
0,"37,750","37,750",,,,,,,,,,,,,,,,,
0,"687,750","687,750",,,,,,,,,,,,,,,,,
"133,679",0,"133,679",,,,,,,,,,,,,,,,,
0,"130,920","130,920",,,,,,,,,,,,,,,,,
0,0,0,,,,,,,,,,,,,,,,,
0,"60,000","60,000",,,,,,,,,,,,,,,,,
0,"110,980","110,980",,,,,,,,,,,,,,,,,
0,"380,000","380,000",,,,,,,,,,,,,,,,,
0,"147,000","147,000",,,,,,,,,,,,,,,,,
0,"60,000","60,000",,,,,,,,,,,,,,,,,
"133,679","888,900","1,022,579",,,,,,,,,,,,,,,,,
"133,679","888,900","1,022,579",,,,,,,,,,,,,,,,,
"133,679","888,900","1,022,579",,,,,,,,,,,,,,,,,
"133,679","888,900","1,022,579",,,,,,,,,,,,,,,,,
"60,014",0,"60,014",,,,,,,,,,,,,,,,,
0,"64,000","64,000",,,,,,,,,,,,,,,,,
0,"60,000","60,000",,,,,,,,,,,,,,,,,
0,"40,640","40,640",,,,,,,,,,,,,,,,,
0,"23,613","23,613",,,,,,,,,,,,,,,,,
0,"42,008","42,008",,,,,,,,,,,,,,,,,
0,"4,600","4,600",,,,,,,,,,,,,,,,,
0,"86,000","86,000",,,,,,,,,,,,,,,,,
0,"138,000","138,000",,,,,,,,,,,,,,,,,
0,"21,500","21,500",,,,,,,,,,,,,,,,,
0,"54,320","54,320",,,,,,,,,,,,,,,,,
0,"3,347","3,347",,,,,,,,,,,,,,,,,
"60,014","538,028","598,042",,,,,,,,,,,,,,,,,
"60,014","538,028","598,042",,,,,,,,,,,,,,,,,
"60,014","538,028","598,042",,,,,,,,,,,,,,,,,
"60,014","538,028","598,042",,,,,,,,,,,,,,,,,
,,,,,"89,304",0,"89,304",,,,,,,,,,,,
,,,,,"473,230",0,"473,230",,,,,,,,,,,,
,,,,,"162,835",0,"162,835",,,,,,,,,,,,
,,,,,"386,790",0,"386,790",,,,,,,,,,,,
,,,,,"293,450",0,"293,450",,,,,,,,,,,,
,,,,,"103,542",0,"103,542",,,,,,,,,,,,
,,,,,"287,532",0,"287,532",,,,,,,,,,,,
,,,,,"121,552",0,"121,552",,,,,,,,,,,,
,,,,,"134,400",0,"134,400",,,,,,,,,,,,
,,,,,"65,966",0,"65,966",,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,"14,080",0,"14,080",,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,"439,695","352,974","792,669",,,,,,,,,,,,
,,,,,"268,120",0,"268,120",,,,,,,,,,,,
,,,,,"100,000",0,"100,000",,,,,,,,,,,,
,,,,,"178,422",0,"178,422",,,,,,,,,,,,
,,,,,"161,580",0,"161,580",,,,,,,,,,,,
,,,,,"8,162",0,"8,162",,,,,,,,,,,,
,,,,,"7,578,568","352,974","7,931,543",,,,,,,,,,,,
,,,,,"8,330,884","639,467","8,970,352",,,,,,,,,,,,
Capital Purchases,GoU Dev't,External Fin,AIA,Total,GoU Dev't,External Fin,Total,,,,,,,,,,,,
,,,,,"400,463",0,"400,463",,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,"400,463",0,"400,463",,,,,,,,,,,,
,,,,,"400,463",0,"400,463",,,,,,,,,,,,
,,,,,"400,463",0,"400,463",,,,,,,,,,,,
Capital Purchases,GoU Dev't,External Fin,AIA,Total,GoU Dev't,External Fin,Total,,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,0,0,0,,,,,,,,,,,,
,,,,,"64,222,975",0,"64,222,975",,,,,,,,,,,,
,,,,,"64,222,975",0,"64,222,975",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"112,491,873","639,467","113,131,340",,,,,,,,,,,,
,,,,,"104,105,149","639,467","104,744,616",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin.,Total,,,,,,,,,,,,
,,,,,"669,973,075","113,068,628","783,041,704",,,,,,,,,,,,
,,,,,"661,586,351","113,068,628","774,654,979",,,,,,,,,,,,
Million Uganda Shillings,2020/21 Approved Budget,2021/22 Approved Estimates,,,,,,,,,,,,,,,,,
,Total,Total,,,,,,,,,,,,,,,,,
,,"2,724.92",,,,,,,,,,,,,,,,,
,,"2,724.92",,,,,,,,,,,,,,,,,
,,"17,544.67",,,,,,,,,,,,,,,,,
,,0.00,,,,,,,,,,,,,,,,,
,,"17,544.67",,,,,,,,,,,,,,,,,
,,"46,161.02",,,,,,,,,,,,,,,,,
,,"46,161.02",,,,,,,,,,,,,,,,,
,,"15,094.65",,,,,,,,,,,,,,,,,
,,"15,094.65",,,,,,,,,,,,,,,,,
,,"31,543.36",,,,,,,,,,,,,,,,,
,,"9,078.33",,,,,,,,,,,,,,,,,
,,"4,308.36",,,,,,,,,,,,,,,,,
,,"18,156.67",,,,,,,,,,,,,,,,,
,,"113,068.63",,,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2021/22 Approved Estimates,,,,,,,,,,,,,,,,,,
Programme 15 Governance and Security,,,,,,,,,,,,,,,,,,,
,GoU,External Fin,Total,,,,,,,,,,,,,,,,
,"3,194,000",0,"3,194,000",,,,,,,,,,,,,,,,
,"4,146,000",0,"4,146,000",,,,,,,,,,,,,,,,
,"5,000,000",0,"5,000,000",,,,,,,,,,,,,,,,
,"13,909,000",0,"13,909,000",,,,,,,,,,,,,,,,
,"360,000",0,"360,000",,,,,,,,,,,,,,,,
,"1,812,000",0,"1,812,000",,,,,,,,,,,,,,,,
,"27,424,360",0,"27,424,360",,,,,,,,,,,,,,,,
,"55,845,360",0,"55,845,360",,,,,,,,,,,,,,,,
,"54,475,360",0,"54,475,360",,,,,,,,,,,,,,,,
,"55,845,360",0,"55,845,360",,,,,,,,,,,,,,,,
,"54,475,360",0,"54,475,360",,,,,,,,,,,,,,,,
Thousand Uganda Shillings,2020/21 Approved Budget,,,,2021/22 Approved Estimates,,,,,,,,,,,,,,
Sub-SubProgramme 12 Peace Building,,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,0,"2,802,000","2,802,000",,,,,,,,,,,,
,,,,,0,"392,000","392,000",,,,,,,,,,,,
,,,,,0,"3,194,000","3,194,000",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"3,194,000",0,"3,194,000",,,,,,,,,,,,
,,,,,"3,194,000",0,"3,194,000",,,,,,,,,,,,
Sub-SubProgramme 14 Community Service Orders Managment,,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,0,"1,489,000","1,489,000",,,,,,,,,,,,
,,,,,0,"1,574,000","1,574,000",,,,,,,,,,,,
,,,,,0,"1,083,000","1,083,000",,,,,,,,,,,,
,,,,,0,"4,146,000","4,146,000",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"4,146,000",0,"4,146,000",,,,,,,,,,,,
,,,,,"4,146,000",0,"4,146,000",,,,,,,,,,,,
Sub-SubProgramme 15 NGO Regulation,,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,0,"5,000,000","5,000,000",,,,,,,,,,,,
,,,,,0,"5,000,000","5,000,000",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"5,000,000",0,"5,000,000",,,,,,,,,,,,
,,,,,"5,000,000",0,"5,000,000",,,,,,,,,,,,
"Sub-SubProgramme 16 Internal Security, Coordination & Advisory Services",,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,0,"443,000","443,000",,,,,,,,,,,,
,,,,,0,"4,330,000","4,330,000",,,,,,,,,,,,
,,,,,0,"7,207,000","7,207,000",,,,,,,,,,,,
,,,,,0,"1,929,000","1,929,000",,,,,,,,,,,,
,,,,,0,"13,909,000","13,909,000",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"13,909,000",0,"13,909,000",,,,,,,,,,,,
,,,,,"12,659,000",0,"12,659,000",,,,,,,,,,,,
Sub-SubProgramme 17 Combat Trafficking in Persons,,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,0,"360,000","360,000",,,,,,,,,,,,
,,,,,0,"360,000","360,000",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"360,000",0,"360,000",,,,,,,,,,,,
,,,,,"360,000",0,"360,000",,,,,,,,,,,,
Sub-SubProgramme 36 Police and Prisons Supervision,,,,,,,,,,,,,,,,,,,
Recurrent Budget Estimates,Wage,Non-Wage,AIA,Total,Wage,Non-Wage,Total,,,,,,,,,,,,
,,,,,0,"1,440,000","1,440,000",,,,,,,,,,,,
,,,,,0,"372,000","372,000",,,,,,,,,,,,
,,,,,0,"1,812,000","1,812,000",,,,,,,,,,,,
,GoU,External Fin,AIA,Total,GoU,External Fin,Total,,,,,,,,,,,,
,,,,,"1,812,000",0,"1,812,000",,,,,,,,,,,,
